Customer_ID,Age,Gender,Location,Purchase_Amount,Product_Category,Clicked_Ad,Browsing_History,Interest_Score,Churn_Risk
4112,62,M,SC,1855.73,Esportes,Não,['http://williams.info/'],0.79,High
8092,41,F,PR,4790.55,Eletronicos,Não,"['http://www.stevens-thomas.com/', 'https://www.davis.com/']",0.87,High
9428,44,M,RJ,3383.86,Casa,Não,"['http://www.stone.com/', 'https://black-meyer.net/', 'http://waller.com/', 'https://smith-hutchinson.org/', 'https://www.golden.net/', 'https://parker.com/']",0.68,Medium
6209,32,M,RJ,8172.94,Saúde,Sim,"['http://miller-johnson.net/', 'https://daniels.com/', 'http://burton.org/', 'https://jones-smith.org/', 'https://romero.com/', 'http://www.ball.com/', 'http://www.sullivan-fox.com/', 'https://sawyer-black.net/', 'http://www.bentley-matthews.com/', 'http://wise.com/']",0.78,High
2308,52,F,MG,7482.75,Games,Sim,"['https://cook.org/', 'http://clay.net/', 'http://www.clark.net/', 'https://www.jones-wright.info/', 'https://www.russell-brown.com/']",0.8,High
7754,57,F,BA,9409.06,Saúde,Não,"['http://www.burton-perry.com/', 'https://www.morrison.biz/', 'http://www.snyder.com/', 'https://page.com/', 'https://rodriguez-vang.com/', 'https://www.robinson-diaz.com/', 'http://www.gomez-price.net/', 'https://brown.com/']",0.64,Medium
6343,62,M,RS,5247.0,Esportes,Não,"['https://www.washington-lopez.info/', 'http://www.russell.biz/', 'http://moore-byrd.com/', 'http://patel.org/', 'http://howard.info/', 'https://www.crawford-kirk.info/', 'http://www.santos.net/', 'http://www.dougherty.net/', 'http://www.smith.com/', 'https://jackson.info/']",0.54,High
5559,19,F,DF,6714.18,Moda,Não,"['https://ferguson.com/', 'http://www.cervantes-larsen.info/', 'http://steele-clarke.info/', 'https://miller.com/', 'http://beasley.net/', 'https://www.smith-martin.com/', 'https://chavez-hicks.com/', 'http://www.austin.com/']",0.65,Medium
7228,79,M,RJ,5931.75,Saúde,Sim,"['http://www.reeves.com/', 'https://www.berg-sharp.com/', 'http://english-morgan.com/', 'https://www.dean-mclean.com/', 'http://gonzales.com/', 'https://welch.com/', 'https://www.brown.info/', 'http://wilcox.net/', 'https://davis.com/']",0.93,Medium
2806,43,M,SP,2763.69,Beleza,Não,['https://potts.com/'],0.7,Low
8283,30,M,SC,5794.65,Livros,Não,"['http://crawford.biz/', 'https://www.horn.com/', 'http://www.greene.biz/', 'http://www.palmer.com/', 'http://hoffman.com/', 'http://hicks.com/', 'https://www.oliver.org/', 'https://smith-wilson.org/', 'http://ramirez.net/', 'http://www.freeman.biz/']",0.81,Low
5221,74,M,MG,4830.54,Eletronicos,Sim,"['http://www.morris-lee.org/', 'https://peterson-green.com/', 'http://www.baker-roberts.info/', 'http://www.donovan.com/', 'https://www.brown.com/', 'http://www.kim-berg.com/', 'https://www.pittman.biz/', 'http://www.martinez.com/', 'https://hayes.info/']",0.68,High
3747,79,M,RJ,7761.77,Beleza,Não,"['https://www.campbell.com/', 'https://long-collins.info/', 'http://www.weber.com/', 'http://www.thomas-williams.com/', 'http://www.murray.info/', 'http://fitzgerald.com/', 'https://fuller-buchanan.org/']",0.99,High
4977,39,M,PR,1987.82,Games,Não,['http://molina.net/'],0.72,Medium
4689,70,F,BA,2702.04,Eletronicos,Sim,"['https://hancock.biz/', 'http://www.colon.com/', 'https://www.munoz-mason.info/', 'http://www.tucker.org/', 'https://morgan.info/', 'http://anderson.com/', 'http://www.walker-holmes.org/', 'http://www.chapman.info/', 'http://brown.com/']",0.93,Medium
1004,58,M,RJ,9140.33,Moda,Sim,"['http://www.fox-sawyer.com/', 'http://snyder-walker.com/', 'https://www.keith.com/']",0.96,Low
4701,57,F,RS,6893.99,Eletronicos,Sim,"['https://www.leonard.info/', 'http://rodriguez-jones.org/', 'https://fischer.com/', 'http://www.rasmussen.biz/', 'https://brown-adams.net/', 'https://jones.biz/', 'http://carr.com/', 'https://www.marshall-fleming.com/', 'https://munoz.biz/']",0.58,Low
4875,45,M,PA,9842.9,Moda,Não,"['http://www.wilson-griffin.com/', 'http://webb-chen.biz/', 'https://www.moore.com/']",0.82,Medium
2168,71,F,RS,4388.15,Games,Sim,"['http://www.jacobs-norton.net/', 'http://www.gibson-haley.com/', 'https://carrillo.org/']",0.76,Medium
9605,39,M,DF,237.5,Games,Não,"['http://patton.com/', 'https://smith-smith.com/', 'http://hall-baker.com/', 'http://garcia.net/', 'http://long.com/', 'http://guerrero.biz/', 'https://garrett.net/', 'https://peters.net/', 'https://www.figueroa-leonard.info/', 'https://www.porter.info/']",0.8,Low
7938,78,F,DF,6808.59,Beleza,Não,"['https://www.kelly.com/', 'http://fernandez.org/', 'http://preston.com/', 'https://shields.org/', 'http://www.brown-gutierrez.com/', 'https://www.flores-chavez.info/', 'http://www.herman.com/', 'http://www.mccoy.com/', 'http://johnson-mora.com/']",0.89,Medium
3176,65,M,MG,4730.47,Saúde,Sim,"['http://www.spencer-hall.com/', 'http://wood.com/', 'http://www.wright.com/', 'http://www.schmidt.org/', 'https://www.white.com/', 'http://fowler.com/', 'https://morton-brown.com/', 'http://campbell.com/', 'https://www.lambert.com/']",0.78,High
3375,42,F,SP,8669.12,Games,Sim,"['https://berg.com/', 'http://hinton-bishop.com/', 'http://www.herrera.com/']",0.95,High
4952,59,M,BA,5178.29,Esportes,Sim,"['https://www.mills-anderson.com/', 'http://www.york.com/', 'https://www.evans.net/', 'http://www.wells.com/', 'https://powell-simpson.org/', 'https://hatfield.biz/', 'http://www.schmidt.biz/']",0.59,Low
6360,23,F,BA,3833.27,Eletronicos,Sim,"['https://pham.info/', 'http://parker.com/', 'http://thomas.com/', 'http://simon-jenkins.com/', 'https://clark.com/', 'http://www.webster.com/', 'https://ellison-love.com/', 'http://www.knapp-james.net/']",0.69,High
2658,22,M,RS,146.0,Eletronicos,Sim,"['https://bullock-phillips.com/', 'https://wilson.com/', 'https://www.stanley-ruiz.org/', 'https://becker-summers.com/', 'http://higgins.com/']",0.92,Medium
1945,24,F,RJ,2787.75,Brinquedos,Sim,"['http://www.chavez.com/', 'https://garcia.com/', 'https://dennis.biz/', 'https://www.berry-liu.info/']",0.97,High
7803,28,M,PA,5393.14,Eletronicos,Não,"['http://hill.com/', 'http://www.barnes-owens.biz/', 'http://www.franco.biz/', 'https://www.thompson-richardson.com/', 'https://www.schmidt.info/', 'https://marshall-graham.info/']",0.56,Low
3969,61,M,PR,4222.44,Casa,Sim,"['https://shepherd.info/', 'http://anderson-weaver.org/', 'https://wright.com/', 'http://www.garza-kelly.info/', 'https://palmer.com/', 'http://mclean.com/', 'https://www.arnold.biz/', 'https://www.hammond.com/', 'http://www.russell.biz/', 'http://www.white.biz/']",0.77,Low
9731,70,M,BA,7542.69,Moda,Não,"['http://www.conner-keller.com/', 'http://www.caldwell.org/', 'https://gonzales-bailey.com/', 'https://conrad-gregory.com/', 'https://www.cortez-hernandez.com/', 'https://www.spence-poole.com/', 'https://www.garcia-brown.info/', 'http://www.arnold.com/', 'http://summers.info/']",0.67,Low
8860,78,M,PR,3594.6,Esportes,Não,"['http://reeves.com/', 'http://www.robinson.com/', 'https://bailey-black.com/', 'https://www.fitzpatrick.info/', 'http://www.yu.com/']",0.76,Medium
4684,78,M,AM,5137.74,Brinquedos,Sim,"['https://lawson-frazier.biz/', 'http://www.wiggins.com/']",0.51,High
8928,35,F,PA,1831.36,Games,Não,"['https://www.cortez.net/', 'http://www.andrews-davis.com/', 'http://salazar-lopez.com/', 'http://mcfarland-bartlett.com/', 'https://white.com/', 'https://flores.com/']",0.94,Medium
2500,52,M,MG,1507.93,Casa,Sim,"['http://www.ortega-park.info/', 'https://phelps.com/', 'https://www.jones-bennett.net/', 'http://www.gray.com/']",0.76,High
8848,23,M,RS,4282.15,Saúde,Não,"['http://www.hernandez.info/', 'http://huber-russell.com/', 'https://cook-conley.info/', 'https://www.smith.biz/', 'https://fuller.com/', 'https://gutierrez.com/', 'https://www.butler-johnson.com/', 'http://www.martin-shaw.com/']",0.62,Low
6035,78,F,DF,2655.04,Eletronicos,Sim,"['http://gonzalez.com/', 'http://www.bell-gutierrez.net/', 'https://sanders.com/', 'https://www.craig.org/', 'http://www.carter-cain.org/', 'http://jones.com/', 'http://www.santana.org/', 'https://lee.com/', 'https://montoya-george.com/', 'http://www.jackson.com/']",0.88,High
9512,55,M,RJ,2647.32,Casa,Não,"['http://evans.com/', 'https://jones.org/', 'https://www.carrillo-smith.com/', 'http://velasquez.com/']",0.77,High
6862,56,F,PR,6648.28,Esportes,Sim,"['https://www.anderson-moore.com/', 'http://martin.com/', 'https://barry.com/', 'https://www.lawson.net/']",0.56,High
7250,46,F,DF,6144.92,Livros,Sim,"['http://walton-friedman.biz/', 'https://sloan.biz/', 'http://mcdaniel-bryant.com/', 'http://www.thomas.com/', 'http://frye-ward.org/']",0.73,Medium
4215,38,M,SP,7951.82,Brinquedos,Não,"['https://lang-long.org/', 'http://bailey-morrow.com/', 'http://www.moran-quinn.com/', 'http://green.com/', 'http://gentry.com/', 'https://montgomery-mccormick.info/', 'https://www.tate.com/', 'http://jennings.net/', 'https://www.phillips.com/', 'https://www.juarez.info/']",0.94,Medium
6787,22,M,PR,3795.24,Saúde,Não,"['https://green-ortega.info/', 'http://www.clark.info/', 'http://www.obrien-white.com/', 'https://carpenter.com/', 'https://www.ross-evans.info/', 'http://www.nelson-young.info/', 'http://hopkins-hall.net/', 'http://valenzuela-stout.com/', 'https://www.smith-english.info/', 'http://www.fernandez.com/']",0.55,High
7962,36,M,RS,6213.11,Casa,Sim,['http://morris-burch.com/'],0.89,Medium
6601,77,F,PA,6318.91,Eletronicos,Não,"['http://alexander.com/', 'https://www.moore-cruz.biz/', 'http://www.thompson-fletcher.com/', 'https://lopez-chang.biz/', 'https://www.sharp.info/', 'http://www.pratt.com/', 'https://liu.info/', 'https://noble-floyd.com/']",0.78,Medium
7237,21,F,SC,1996.27,Saúde,Não,"['https://www.wilkinson.com/', 'http://smith.com/', 'http://farrell.net/']",0.53,High
7057,63,F,MG,376.05,Livros,Não,"['https://www.bennett.net/', 'https://juarez.net/']",0.51,Medium
3196,53,F,BA,4131.16,Eletronicos,Não,['http://wilcox-davis.info/'],0.55,High
3351,54,M,PA,8714.12,Casa,Não,"['https://www.walker.info/', 'http://www.murray.com/', 'https://www.riley-howard.com/', 'http://www.rowe.com/']",0.65,Medium
7886,42,M,RS,8341.53,Moda,Não,"['https://www.martinez.com/', 'https://www.wood.com/', 'http://gonzalez.com/', 'http://mcgee.biz/', 'http://www.richardson.com/', 'https://bowers.com/', 'https://www.woodard.com/']",0.5,Low
5541,76,F,SP,6612.07,Esportes,Sim,['http://pruitt.org/'],0.67,Medium
6281,63,F,RS,5874.53,Beleza,Sim,"['http://www.jones.com/', 'http://www.shea-mendoza.net/', 'http://www.smith-martinez.com/', 'http://www.grimes.com/']",0.58,Medium
7170,79,F,RS,2841.68,Eletronicos,Sim,"['https://barber.com/', 'http://wise.info/', 'http://coleman.biz/', 'https://lee-rivera.org/', 'https://www.spears-bailey.com/', 'http://keller.com/', 'https://price-lopez.com/']",0.56,Medium
2542,24,F,PR,1549.68,Moda,Não,"['http://hanson-becker.com/', 'http://www.hicks-gilbert.com/', 'https://www.cox-castillo.org/', 'https://www.melendez.biz/', 'https://douglas.com/', 'https://gates-kerr.com/', 'http://www.wilson-bishop.com/']",0.72,High
5522,55,F,SP,1454.17,Livros,Não,"['http://www.collins-lewis.com/', 'https://wolfe.org/', 'http://www.brown-marsh.com/', 'http://ortiz-frank.net/', 'http://rosario.com/', 'https://www.moreno.info/', 'http://bryant-price.net/', 'http://www.smith.com/', 'https://www.roman.com/']",0.6,Medium
5873,40,F,SP,8393.13,Beleza,Não,"['https://www.wolf.com/', 'https://jones-morales.com/']",0.6,Low
7445,20,M,PR,5734.95,Beleza,Não,"['https://www.rice.com/', 'https://www.moore-hill.com/', 'http://www.riley.com/', 'http://hanson.com/', 'http://montgomery.org/', 'http://pacheco-mcneil.com/', 'https://www.henry.com/', 'https://www.johnson-gonzalez.net/']",0.56,Low
2491,78,M,MG,7176.68,Livros,Não,"['http://www.morris-pierce.com/', 'http://www.hardy.com/', 'http://www.williams-carter.com/', 'http://martinez-montgomery.org/', 'https://www.suarez.com/', 'http://ryan-pacheco.com/']",0.68,Low
9078,59,M,PA,5317.58,Eletronicos,Sim,"['https://www.martinez.com/', 'https://www.rodriguez.org/', 'http://garcia-thomas.net/', 'http://myers-robinson.com/', 'http://www.wolfe.com/', 'http://www.king-anderson.com/', 'https://www.grimes.com/', 'https://warren.com/']",0.89,Medium
9123,79,F,MG,4922.84,Moda,Não,"['http://www.wells-ortiz.com/', 'https://www.roberts-thompson.com/', 'https://aguilar.com/', 'http://www.fisher.org/', 'http://lee.biz/']",0.9,High
2795,45,F,DF,1305.48,Games,Não,"['http://maxwell-dominguez.biz/', 'https://www.johnson-walker.com/']",0.8,Low
8017,36,F,RJ,5288.1,Eletronicos,Não,"['http://www.turner-watson.com/', 'http://martin.com/']",0.9,Medium
1184,35,F,AM,6054.04,Eletronicos,Não,"['http://www.ruiz.com/', 'http://horton.org/', 'http://perez-lopez.biz/', 'https://www.martinez.info/', 'http://blair-gross.com/', 'https://www.barnett.com/']",0.84,Low
2734,76,F,SC,2641.01,Games,Sim,"['https://www.mullins-cox.com/', 'http://www.pham.com/', 'http://www.porter.org/', 'https://www.valentine-johnston.com/', 'https://www.smith.com/', 'http://www.mcclain-norton.com/', 'http://www.smith-willis.com/', 'https://www.lang.org/', 'https://www.gillespie.com/', 'https://scott.com/']",0.81,Medium
4693,43,M,PA,2294.66,Brinquedos,Não,['https://cook.org/'],0.68,High
3175,63,F,SC,6588.23,Casa,Não,"['http://www.gutierrez.com/', 'https://www.riley.com/', 'http://scott-mason.net/', 'https://fisher.com/']",0.59,Medium
3762,38,F,BA,8741.99,Eletronicos,Não,"['https://barr.com/', 'https://patterson.biz/', 'https://fitzpatrick-torres.com/', 'http://delgado-herrera.com/', 'https://www.durham.info/']",0.76,High
1336,26,M,PA,4514.05,Casa,Não,"['https://www.austin.com/', 'http://coleman.info/', 'https://butler-reid.info/', 'https://gutierrez-johnson.com/', 'https://www.berger.org/', 'http://blevins.com/', 'https://horn.com/', 'http://www.warren-taylor.com/', 'http://www.wright.com/', 'https://johnson-bowman.com/']",0.89,High
8031,44,F,SC,5786.69,Games,Não,"['https://cohen.biz/', 'http://www.bradley.com/']",0.99,Low
2185,28,M,SC,9338.01,Beleza,Sim,"['http://www.jones-marshall.com/', 'http://cobb.com/', 'https://www.goodwin.com/', 'https://www.griffin.org/', 'http://www.arias-ross.com/', 'https://silva.com/', 'http://larson.com/', 'https://www.gomez-cordova.com/']",0.99,Low
1967,40,F,PR,9811.94,Casa,Não,['https://rhodes-russo.biz/'],0.76,High
4979,41,M,BA,9041.13,Saúde,Não,"['https://woods.info/', 'https://bell.com/', 'https://www.montoya.info/', 'http://www.pitts-torres.info/']",0.86,High
1628,65,F,DF,61.52,Moda,Não,['http://www.james-johnson.com/'],0.77,Low
8032,40,M,RJ,6286.07,Livros,Sim,"['https://www.davila-hoover.com/', 'https://www.olsen.com/', 'https://www.rogers-meyer.com/', 'http://www.williams.com/', 'http://thomas.biz/', 'https://woods-johnson.biz/', 'http://www.roy.com/', 'https://sheppard.com/']",0.97,Low
5277,56,M,DF,3664.95,Brinquedos,Sim,"['https://www.newton.net/', 'https://adams.com/', 'http://www.davis-griffith.biz/', 'https://www.arellano.com/', 'https://www.rivera.info/', 'http://zimmerman.com/', 'http://www.baker.com/']",0.62,Medium
2763,72,M,SP,6916.53,Moda,Sim,"['http://www.cardenas-rose.com/', 'http://williams.net/', 'http://ruiz.com/', 'http://www.dixon.net/']",0.82,Medium
8552,41,F,DF,4034.03,Eletronicos,Não,"['https://www.snyder.net/', 'https://sutton-strong.biz/']",0.66,Medium
6380,79,M,SP,6341.75,Esportes,Não,"['http://gibbs.org/', 'https://www.flores.info/', 'https://www.massey.com/', 'https://www.vargas.com/', 'https://www.vance.com/', 'https://austin-warner.com/', 'http://www.smith-tucker.com/', 'http://www.huber.com/', 'https://foster-stevens.com/', 'https://jones.com/']",0.98,Medium
6531,79,F,PR,3691.13,Eletronicos,Sim,"['https://sanchez-matthews.info/', 'https://www.rivera.biz/', 'https://norton.com/', 'http://www.green-nelson.info/']",0.66,Low
7460,43,F,MG,896.59,Eletronicos,Sim,"['https://www.stewart.org/', 'http://bowen.org/']",0.56,Medium
4587,26,M,RS,3925.44,Livros,Não,"['http://hernandez-barton.info/', 'https://yoder.com/', 'http://nelson.biz/', 'https://www.williams-anderson.biz/', 'https://www.sutton.com/', 'https://www.cole.com/', 'http://edwards.org/', 'http://mason.com/']",0.83,High
6228,60,M,RS,3188.55,Casa,Não,"['http://www.thomas.com/', 'http://www.mccann-smith.com/', 'https://www.rogers.com/', 'http://www.lyons-terry.net/', 'https://porter-thompson.org/', 'http://www.trevino-ali.com/', 'http://trujillo.com/', 'https://www.bean-bell.info/', 'https://www.cooke-glass.com/', 'https://vaughn-johns.com/']",0.69,High
7422,73,F,PR,5271.3,Saúde,Não,"['http://higgins-short.com/', 'https://www.lawson-johnson.biz/', 'https://jackson-becker.info/', 'https://harris.com/', 'https://ortiz.com/']",0.81,Low
1561,60,F,SC,5787.18,Casa,Sim,"['https://jones.com/', 'https://www.branch.com/', 'https://www.davis.info/', 'http://peterson-choi.com/', 'http://www.wright.biz/']",0.5,Low
7564,42,F,SC,6854.67,Livros,Não,"['https://www.nash.net/', 'http://martinez-nielsen.net/', 'https://love.info/', 'https://www.dawson-mitchell.info/', 'https://www.castro.org/']",0.77,High
9843,70,M,MG,416.52,Eletronicos,Não,"['http://www.foster.com/', 'http://www.butler.com/', 'https://www.davis-kennedy.biz/', 'https://www.huffman.biz/', 'http://williamson.org/', 'http://galvan.com/', 'http://pearson-haas.com/', 'https://www.roberts.info/', 'http://mason.com/']",0.88,High
4159,60,F,AM,543.09,Moda,Sim,"['https://www.young.com/', 'http://gomez.net/', 'http://www.mccarthy-williams.com/', 'https://www.barry.com/']",0.75,High
9724,46,M,AM,6003.3,Esportes,Não,"['http://www.arroyo-white.com/', 'https://www.hobbs.org/', 'https://www.williams.org/', 'https://www.smith.com/', 'https://www.barron.net/', 'http://www.smith.com/', 'http://www.aguilar.com/', 'https://nichols.com/', 'http://matthews.info/']",0.97,Medium
6321,18,M,SC,144.22,Eletronicos,Não,"['https://saunders-lopez.biz/', 'https://blair-young.biz/', 'https://richardson.com/', 'https://jones-smith.com/', 'http://soto.com/', 'http://ward-wells.com/', 'https://www.blevins.com/', 'http://www.bryant.com/', 'https://www.chambers.info/']",0.94,Medium
8805,29,M,SP,972.23,Brinquedos,Não,"['https://arellano.com/', 'http://king-crawford.org/', 'https://www.castillo.com/', 'https://brandt.biz/', 'https://munoz-gomez.com/', 'https://lowe.com/', 'https://jordan.com/']",0.7,High
6624,50,F,DF,3425.63,Livros,Não,['https://www.hunter.com/'],0.53,Low
3343,79,M,AM,8780.09,Brinquedos,Sim,"['http://www.fitzgerald.info/', 'http://www.barron.com/', 'http://adams.com/', 'http://compton-dixon.biz/', 'https://www.ward.com/', 'https://www.mendez.com/', 'http://smith.biz/', 'https://www.harper.com/']",0.69,Medium
6146,39,M,PR,1470.42,Livros,Sim,"['https://reyes.com/', 'http://www.ruiz.com/']",0.77,Low
1317,51,M,SP,7881.93,Casa,Sim,"['http://mccormick.info/', 'http://young.org/', 'http://www.hamilton.com/', 'https://www.smith-martinez.com/']",0.75,High
1683,24,F,SC,93.34,Beleza,Sim,"['http://www.wright.com/', 'http://sloan.com/', 'http://lopez-jimenez.com/', 'https://potter.com/', 'https://www.hernandez-snyder.net/', 'https://richardson-perkins.biz/', 'http://www.macdonald.com/']",0.85,High
2745,62,M,RJ,7711.8,Livros,Não,"['http://navarro.org/', 'http://www.glenn.com/', 'http://www.brown-williams.info/']",1.0,High
8895,73,M,PA,1412.91,Livros,Não,"['https://padilla.com/', 'https://www.mann.com/', 'http://phillips-garcia.net/', 'http://martinez.info/', 'https://www.robinson.com/', 'https://www.dunn.net/', 'http://www.davila.com/', 'http://www.thomas-brown.com/', 'https://kennedy-ramirez.org/', 'http://walton-olsen.com/']",0.64,Low
5205,71,M,BA,6596.19,Livros,Sim,"['https://white-randolph.org/', 'http://www.griffith.net/', 'https://www.tucker-roberts.org/']",0.69,Medium
9332,41,M,RJ,663.97,Esportes,Não,"['http://www.french.biz/', 'https://taylor.com/', 'https://www.salazar-perez.com/', 'http://tran.biz/', 'http://perry.org/']",0.54,High
8200,25,M,SP,6346.69,Eletronicos,Não,"['http://www.taylor.biz/', 'http://www.richards.com/', 'http://www.wilson.com/', 'https://www.duncan-brooks.info/', 'http://www.cooke-mcintosh.info/', 'http://adams.org/', 'http://www.kennedy.com/']",0.58,Low
7128,72,M,PR,1986.51,Casa,Não,"['http://www.johnson.com/', 'https://lozano.net/', 'https://ballard.com/']",0.88,Medium
6789,63,F,PR,3804.28,Games,Não,"['https://marshall.com/', 'http://williams.com/', 'http://vazquez.com/']",0.9,Medium
4186,72,M,SP,848.61,Games,Sim,"['https://levy.com/', 'http://www.lopez.net/', 'http://chambers.com/', 'https://clark.com/']",0.89,Low
1747,43,M,PR,5387.27,Esportes,Não,"['https://www.humphrey.org/', 'http://crane.com/', 'http://johnson.net/', 'https://www.barker-acevedo.com/', 'https://www.lloyd-patrick.com/', 'https://www.mitchell.org/', 'https://thomas.com/', 'http://jackson-snyder.biz/']",0.8,Low
5799,22,M,SP,3283.55,Games,Sim,"['http://www.smith.com/', 'https://fritz-murphy.com/', 'https://duran.com/', 'https://www.pacheco.org/', 'http://morales-mason.org/', 'http://flores.com/']",0.94,Low
1650,49,M,SC,6754.29,Livros,Não,"['https://www.clark-miller.biz/', 'https://www.mcdaniel.com/', 'https://smith-carroll.net/', 'http://www.gray.com/', 'http://www.stewart-jenkins.biz/', 'http://www.carrillo.info/', 'https://velasquez-russell.net/']",0.69,High
2913,54,M,BA,362.5,Esportes,Não,"['http://www.carter.com/', 'https://www.santiago.com/', 'https://www.lloyd.info/', 'http://arnold.biz/']",0.55,Low
2125,51,F,BA,509.85,Eletronicos,Não,"['http://ibarra-williams.org/', 'https://miller.info/', 'https://smith.com/', 'http://www.foster.info/', 'http://griffith.com/', 'http://carpenter.net/', 'http://www.sanchez-fuentes.com/']",0.65,High
4971,38,M,BA,6305.02,Games,Não,"['https://norman.net/', 'http://www.white.com/', 'http://www.graves.com/', 'http://www.morse-espinoza.info/', 'http://jackson.com/', 'http://williams.com/', 'https://morales.com/']",0.9,Medium
1369,24,M,SP,4414.01,Beleza,Não,"['https://www.jensen.info/', 'http://lozano.com/', 'http://rodriguez-flores.com/', 'http://www.boyd-baker.com/', 'https://williams.org/', 'https://smith.info/', 'https://campbell.info/', 'http://www.hall.biz/', 'https://www.landry.info/', 'https://keller.com/']",0.66,Low
8909,48,F,SP,3833.26,Saúde,Não,"['https://matthews.biz/', 'https://www.young.org/', 'https://hernandez.com/', 'http://sanders.org/']",0.88,High
9889,34,M,SP,6355.27,Saúde,Sim,['https://miller-walsh.info/'],0.92,Low
5944,25,M,AM,9400.21,Esportes,Sim,"['http://morgan.com/', 'https://www.holloway-duncan.biz/', 'https://figueroa.com/', 'https://webb.com/', 'https://www.martinez.com/']",0.89,High
9958,72,F,PR,2544.15,Moda,Não,"['https://www.clark.net/', 'https://www.davis.com/']",0.7,Medium
7830,62,F,PA,7919.65,Eletronicos,Sim,"['http://clark-harrell.net/', 'http://www.newman.com/', 'https://www.rodriguez-larson.com/', 'https://washington.biz/', 'http://manning.com/']",0.92,High
6057,58,F,MG,4140.33,Beleza,Não,"['https://www.webb-cortez.com/', 'https://www.ware.com/', 'http://hampton-williams.com/', 'https://www.schroeder.com/']",0.64,Medium
6336,40,F,DF,3350.6,Beleza,Não,"['https://www.goodwin.com/', 'https://bullock.com/', 'https://hernandez-henson.com/', 'https://www.graves.com/', 'http://kelley-baker.biz/', 'http://campbell.com/', 'http://www.perez-oliver.biz/', 'http://www.collins.com/']",0.77,Medium
4111,26,F,SC,7810.19,Casa,Sim,"['https://www.nguyen.com/', 'http://www.weaver.biz/', 'https://www.vasquez.biz/', 'https://johnson.com/', 'https://www.novak.com/']",0.5,Low
2678,58,M,RJ,8558.59,Casa,Sim,['https://www.arnold.net/'],1.0,Medium
3330,29,M,MG,3158.96,Livros,Não,"['https://day.com/', 'http://www.rodriguez-gomez.net/', 'http://mills.com/', 'https://white.com/', 'https://www.miller.info/']",0.94,High
4778,30,F,DF,8432.8,Brinquedos,Sim,"['http://www.cooke.com/', 'http://sanders.com/', 'http://walker.com/', 'https://www.ramsey.org/', 'https://www.murphy-gallagher.com/', 'https://www.white.com/', 'http://sawyer.biz/', 'http://johnson.com/']",0.52,High
6269,44,F,BA,8888.62,Saúde,Não,"['http://www.west.com/', 'https://hancock.com/', 'https://www.mejia-rodriguez.com/']",0.69,Medium
1779,47,F,SP,7896.53,Beleza,Não,"['https://www.gilbert.com/', 'http://www.brown.org/']",0.87,Low
4657,69,M,DF,8479.15,Esportes,Sim,"['https://www.thompson-davis.com/', 'https://www.blackburn-atkinson.biz/']",0.54,High
9226,71,M,RS,5951.02,Games,Sim,['http://lowe-chang.com/'],0.63,Medium
2485,69,M,RJ,260.56,Brinquedos,Não,"['http://www.rosales-howard.info/', 'https://www.wiley.com/', 'https://reese.com/', 'https://www.cantrell-macdonald.com/', 'https://robinson-smith.com/', 'https://www.frazier.com/', 'https://brooks-dawson.net/']",0.86,Low
2112,28,M,RS,7536.74,Livros,Sim,"['https://www.anderson.net/', 'http://frost.biz/']",0.71,High
1381,78,M,MG,8785.18,Beleza,Não,"['https://www.riggs.com/', 'https://www.chaney.com/', 'http://gutierrez-chen.org/', 'https://ruiz.com/', 'https://www.chung-conley.com/', 'https://www.dunlap.com/', 'http://myers.com/', 'https://vazquez.com/', 'https://miller.net/', 'http://johnson.net/']",0.78,Low
2100,42,M,SP,9965.12,Moda,Sim,"['https://www.jackson-cain.com/', 'http://soto.com/', 'https://www.mathews.com/', 'http://chen.com/']",0.78,Medium
1910,31,M,RS,5762.17,Beleza,Sim,"['http://www.kelly-moore.com/', 'https://www.thompson.net/', 'http://www.hamilton-castillo.biz/', 'http://scott.com/', 'https://lucas.com/', 'https://www.flores.com/', 'https://www.hoover.com/', 'https://www.daniels-love.com/', 'https://www.alexander.com/', 'http://www.hubbard-blake.net/']",0.79,Low
6333,63,F,BA,659.72,Saúde,Não,"['http://gordon.biz/', 'https://huff-wilson.net/', 'http://www.dyer-douglas.org/', 'http://www.santiago.com/', 'http://villegas-austin.biz/', 'http://smith-mathis.net/', 'http://taylor.biz/', 'http://www.chapman.com/']",0.85,Medium
8686,31,F,SC,5961.51,Games,Sim,"['https://www.day-davis.info/', 'http://morris.com/', 'http://jones-smith.com/', 'http://cruz-johnson.biz/', 'http://www.jones.com/', 'http://www.morton.com/', 'http://perry.com/', 'https://www.diaz-ross.com/', 'http://briggs.com/']",0.93,Low
2425,74,F,DF,9278.02,Saúde,Sim,"['http://www.russell.info/', 'http://www.garcia.net/', 'https://king-howard.com/']",0.86,Medium
1390,71,M,AM,1148.06,Eletronicos,Sim,"['https://www.martin.com/', 'http://porter-cox.org/', 'http://jones.com/', 'https://www.rice.com/', 'http://www.simon-cardenas.org/', 'https://www.brown.com/', 'https://harrison-mckee.com/', 'https://thornton-ryan.com/', 'https://stevens-thornton.com/']",0.75,High
1325,59,M,SC,7420.95,Esportes,Não,"['https://bass-dean.com/', 'https://thomas-campbell.org/', 'https://www.hill.com/', 'http://www.hernandez.com/', 'http://morgan.com/', 'http://www.mitchell-palmer.biz/', 'http://hughes.com/']",0.94,Medium
